0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,56,16,16,16,16,16,0,0,0,0,0,0,0,0,56,16,16,16,16,16,16,16,57,0,16,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,0,0,
0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,16,16,16,16,16,16,57,0,16,16,57,0,0,0,0,56,16,16,16,16,16,16,35,0,56,16,16,16,16,16,33,16,16,16,16,16,16,16,16,16,16,16,0,0,
0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,16,16,16,16,16,16,16,57,16,16,16,0,0,0,16,16,16,16,16,16,16,16,35,0,0,56,16,16,16,16,33,16,16,16,16,16,16,16,16,16,16,16,0,0,
0,0,0,0,56,16,16,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,16,16,57,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,35,0,0,16,16,16,16,16,33,16,16,16,16,16,16,16,16,16,16,16,0,0,
0,0,0,0,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,57,57,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,35,0,0,16,16,16,16,16,47,42,37,16,16,16,16,16,16,16,16,16,0,0,
0,0,0,0,0,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,56,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,16,16,16,16,16,35,41,38,16,16,16,16,16,16,16,16,16,57,0,
0,0,0,0,0,0,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,56,16,16,16,16,16,16,16,16,16,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,16,16,16,16,16,35,39,34,34,34,34,16,16,16,16,16,16,16,0,
0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,0,0,56,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,16,16,0,
0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,57,0,0,56,16,16,16,35,16,16,16,16,16,16,16,16,16,16,16,16,0,
0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,16,57,0,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,57,0,0,56,16,16,35,16,16,16,16,16,16,16,16,16,16,16,0,0,
0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,57,0,56,16,16,35,16,16,16,16,16,16,16,16,16,16,16,57,0,
0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,0,0,56,16,35,16,16,16,16,16,16,16,16,16,16,16,16,0,
0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,57,0,16,16,39,44,34,34,34,34,34,16,16,16,16,16,16,0,
0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,57,16,16,16,33,16,16,16,16,16,16,16,16,16,16,16,0,
0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,33,16,16,16,16,16,16,16,16,16,16,16,0,
0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,19,19,16,16,16,16,16,33,16,16,16,16,16,16,16,16,16,16,0,0,
0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,16,16,16,16,16,16,16,16,34,44,34,34,34,34,34,42,34,34,34,34,46,34,34,34,34,34,34,34,34,43,16,16,16,16,16,16,16,16,16,16,0,0,
0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,0,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,16,16,16,33,16,16,16,16,16,16,16,16,16,16,57,16,
0,0,0,16,16,57,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,16,16,16,33,16,16,16,16,16,16,16,16,16,16,16,16,
0,0,0,16,16,16,0,0,0,16,16,16,16,16,16,16,16,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,16,16,16,33,16,16,16,16,16,16,16,16,16,16,16,16,
0,0,0,16,16,16,57,0,0,56,16,16,16,16,16,16,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,0,0,56,16,33,16,16,16,16,16,16,16,16,16,16,16,16,
0,0,0,56,16,16,16,57,0,0,56,16,16,16,16,16,57,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
0,0,0,0,56,16,16,16,57,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,57,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,35,16,16,16,16,16,16,0,0,0,0,16,16,16,16,16,16,16,16,0,56,16,16,16,16,0,0,
0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,35,16,16,16,16,16,0,0,0,0,0,16,16,16,16,16,16,16,0,0,0,56,16,16,16,0,0,
0,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,36,34,34,34,34,34,34,34,34,34,34,38,16,16,16,16,16,41,37,16,16,16,16,0,0,0,0,0,16,16,16,16,16,16,16,0,0,0,16,16,16,16,0,0,
0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,0,56,16,16,16,16,16,16,16,35,35,16,16,16,0,0,0,0,0,0,56,16,16,16,16,16,16,0,0,0,16,16,16,16,57,0,
0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,0,0,0,0,0,56,16,16,16,16,16,35,35,16,16,16,0,0,0,0,0,0,0,56,16,16,16,16,0,0,0,0,56,16,16,16,16,0,
0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,56,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,0,0,0,0,0,0,56,16,16,16,16,35,35,16,16,16,0,0,0,0,0,0,0,0,56,16,16,16,57,0,0,0,0,56,16,16,16,0,
0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,56,16,16,16,16,16,16,16,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,0,0,0,0,0,0,0,0,0,56,16,35,35,16,16,16,0,0,0,0,0,0,0,0,16,16,16,16,16,57,0,0,0,16,16,16,16,0,
0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,57,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,57,16,57,0,0,0,0,0,0,0,56,35,39,37,16,16,0,0,0,0,0,0,0,0,16,16,16,16,16,16,57,57,0,56,16,16,0,0,
0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,57,0,0,0,0,0,0,16,35,16,35,16,16,0,0,0,0,0,0,0,0,56,16,16,16,16,16,16,16,0,0,0,0,0,0,
0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,57,0,0,0,0,0,56,16,16,35,16,16,0,0,0,0,0,0,0,0,0,56,16,16,16,16,16,16,0,0,0,0,0,0,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,56,16,35,16,16,0,0,0,0,0,0,0,0,0,0,56,16,16,16,16,16,57,57,0,0,0,0,
193,197,193,193,202,16,16,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,56,35,16,16,0,0,0,0,0,0,0,0,0,0,0,56,16,16,16,16,16,16,57,0,0,0,
216,216,216,216,210,197,202,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,16,35,16,16,57,0,16,16,16,16,57,0,0,0,0,16,16,16,16,16,16,16,16,0,0,0,
195,195,195,208,216,216,210,202,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,57,0,0,0,0,0,0,0,16,35,16,16,16,57,16,16,16,16,16,57,0,0,0,56,16,16,16,16,16,16,16,0,0,0,
0,0,56,200,195,199,208,210,202,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,56,39,37,16,16,16,16,16,16,16,16,16,0,0,0,0,56,16,16,16,16,16,16,0,0,0,
0,16,16,16,16,16,204,208,210,202,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,56,39,34,34,34,34,34,34,37,16,16,57,0,0,0,16,16,16,16,16,16,0,0,0,0,
16,16,16,16,16,16,16,200,208,210,197,193,197,206,16,16,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,35,16,16,16,57,0,0,16,16,16,16,16,16,0,0,0,0,
16,16,16,16,16,16,16,16,204,208,216,216,216,210,206,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,35,16,16,16,16,0,0,16,16,16,16,16,0,0,0,0,0,
56,16,16,16,16,16,16,16,16,200,195,199,199,195,208,57,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,16,16,16,54,34,34,34,34,43,16,16,16,16,57,0,56,16,16,16,0,0,0,0,0,0,
0,56,16,16,16,16,16,16,16,16,16,16,16,16,200,16,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,
0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,57,0,0,0,0,0,0,0,0,0,0,
0,56,16,16,16,16,16,16,16,16,16,0,56,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,16,16,16,16,0,0,56,16,16,16,35,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,
0,0,56,16,16,16,16,16,16,16,16,57,16,16,16,16,192,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,57,16,16,57,0,0,0,0,16,16,16,16,0,0,0,16,16,16,16,55,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,
0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,200,208,193,206,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,16,57,0,0,0,16,16,16,16,57,0,0,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,200,208,210,206,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,56,16,16,16,16,0,0,16,16,16,16,16,16,16,16,16,16,57,0,0,0,0,0,0,0,0,0,0,
0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,196,216,210,202,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,35,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,56,16,16,16,57,0,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,
0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,200,199,208,194,16,16,16,16,16,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,40,34,34,34,34,34,34,34,34,34,34,38,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,16,57,0,0,0,0,0,0,0,0,0,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,192,210,206,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,201,197,209,216,210,197,206,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,204,195,208,216,216,216,198,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,200,208,216,216,198,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,200,199,195,208,206,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,
56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,204,208,193,206,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,56,16,16,16,16,16,16,16,57,0,0,0,0,0,0,0,0,0,0,
0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,200,199,210,206,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,56,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,
0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,192,194,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,56,16,16,16,16,16,16,16,57,0,0,0,0,0,0,0,0,0,
0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,0,56,16,16,16,16,16,16,16,16,192,194,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,0,0,0,0,0,56,16,16,16,16,16,16,16,57,0,0,0,0,0,0,0,0,
0,0,0,0,56,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,56,16,16,16,16,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,57,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,
0,0,0,0,56,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,16,16,16,16,16,0,0,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,56,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,56,16,16,16,16,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,56,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,56,16,16,0,0,0,0,0,0,0,0,0,0,0,0,56,16,16,16,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,56,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16,16,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,65,65,77,0,0,102,69,97,101,73,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,97,113,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,117,73,98,84,0,0,0,121,97,73,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,80,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,72,69,101,113,101,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,119,115,0,0,0,0,0,0,117,77,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,76,84,0,0,0,0,121,65,77,0,0,0,0,0,0,0,0,0,0,0,98,80,0,0,0,0,0,0,0,0,0,0,0,0,70,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,66,0,0,0,0,0,0,0,0,0,76,99,0,0,0,0,0,0,0,117,73,0,0,0,0,0,0,0,0,0,98,80,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,66,0,0,0,0,0,0,0,0,114,99,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,
